"YEAR","SAMPLE","CBSERIAL","STATEFIP","COUNTYFIP","CITY","SEX","AGE","RACE","RACED","RACASIAN","EDUC","EDUCD","EMPSTAT","EMPSTATD","OCC2010","IND","WKSWORK2","UHRSWORK","INCTOT","INCWAGE","INCBUS00","PWSTATE2","PWCOUNTY"
2015,201501,94700,25,25,810,1,17,4,400,2,6,61,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,94700,25,25,810,1,9,4,400,2,1,17,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,94827,25,0,0,2,33,6,660,2,6,63,1,10,5120,5380,4,36,45650,45400,0,25,0
2015,201501,94827,25,0,0,1,16,6,660,2,4,40,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,94827,25,0,0,2,13,6,660,2,2,25,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,94827,25,0,0,2,8,6,660,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,94985,25,0,0,1,32,6,610,2,11,114,1,10,4700,4970,6,55,40000,0,40000,25,0
2015,201501,94985,25,0,0,2,36,6,610,2,10,101,1,10,5400,8670,1,36,15000,15000,0,25,0
2015,201501,95021,25,0,930,2,23,4,400,2,10,101,1,12,2200,7870,6,60,31500,31500,0,0,0
2015,201501,95253,25,0,0,2,57,6,600,2,10,101,1,10,3130,8170,6,40,70000,70000,0,25,0
2015,201501,95253,25,0,0,1,56,6,600,2,10,101,1,10,3500,8270,6,40,61000,61000,0,25,0
2015,201501,95253,25,0,0,2,15,6,600,2,3,30,0,0,9920,0,0,0,0,999999,0,0,0
2015,201501,95356,25,0,930,1,32,6,673,2,11,115,1,10,3060,8190,6,70,67200,67000,0,25,25
2015,201501,95706,25,0,0,1,76,6,610,2,11,115,3,30,9920,0,0,0,81000,0,0,0,0
2015,201501,95908,25,25,810,1,69,6,640,2,10,101,3,30,4500,8970,0,0,281600,0,0,0,0
2015,201501,95908,25,25,810,2,48,6,640,2,6,63,1,10,5165,6990,6,40,56000,56000,0,25,25
2015,201501,95908,25,25,810,1,26,6,640,2,10,101,2,20,850,6970,0,0,12000,0,0,0,0
2015,201501,95908,25,25,810,2,25,6,640,2,10,101,1,10,4720,8680,6,20,9400,9400,0,25,0
2015,201501,95908,25,25,810,2,21,6,640,2,7,71,2,20,4830,7670,2,10,5000,5000,0,0,0
2015,201501,96135,25,0,0,1,21,6,620,2,7,71,1,10,4430,6570,3,12,2000,2000,0,25,0
2015,201501,96186,25,0,0,2,40,6,610,2,11,116,1,10,5110,7590,4,40,26400,24000,0,25,0
2015,201501,96186,25,0,0,1,43,6,610,2,11,114,1,10,1460,7290,6,40,83100,83000,0,25,25
2015,201501,96186,25,0,0,2,7,6,610,2,1,14,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,96186,25,0,0,1,5,6,610,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,96766,25,25,810,2,14,4,400,2,2,26,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,97719,25,0,0,1,29,4,400,2,7,71,1,10,8650,8190,6,40,39000,39000,0,25,25
2015,201501,97719,25,0,0,2,43,6,667,2,0,2,1,10,5700,8190,5,40,14000,14000,0,25,0
2015,201501,97719,25,0,0,2,7,4,400,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,97719,25,0,0,1,3,4,400,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,100384,25,25,810,1,46,6,640,2,10,101,1,10,4760,5370,1,2,120,120,0,25,25
2015,201501,102140,25,0,0,1,18,6,610,2,6,65,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,102820,25,25,810,2,79,4,400,2,0,2,3,30,9920,0,0,0,11600,0,0,0,0
2015,201501,103206,25,0,0,2,18,4,410,2,7,71,1,10,4140,7870,1,6,70,70,0,25,0
2015,201501,103670,25,0,0,1,22,6,676,2,7,71,3,30,4060,8680,2,15,1200,1200,0,0,0
2015,201501,103959,25,0,0,2,59,6,663,2,1,17,1,10,8965,2490,6,45,50000,50000,0,25,0
2015,201501,106705,25,25,810,1,28,4,400,2,10,101,1,10,2200,7870,3,2,3400,3400,0,25,0
2015,201501,106705,25,25,810,1,26,4,400,2,10,101,1,10,2200,7870,3,2,3400,3400,0,25,0
2015,201501,107209,25,0,0,2,26,6,664,2,10,101,1,10,1010,8370,6,40,35500,35500,0,25,0
2015,201501,107216,25,0,0,1,27,6,620,2,10,101,1,10,4110,8680,6,30,57000,57000,0,25,25
2015,201501,107216,25,0,0,2,25,6,640,2,10,101,1,10,1800,9570,6,40,50000,50000,0,25,25
2015,201501,107216,25,0,0,2,20,6,640,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,107216,25,0,0,1,19,6,640,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,107861,25,0,930,2,19,6,663,2,6,65,1,10,5400,7870,2,6,800,600,200,25,0
2015,201501,108828,25,0,0,2,19,4,400,2,7,71,1,10,3950,8590,3,12,1000,1000,0,25,0
2015,201501,109035,25,0,0,1,33,6,610,2,11,114,1,10,10,6680,6,40,148000,145000,0,25,0
2015,201501,109035,25,0,0,2,33,6,610,2,11,114,1,10,430,6695,6,40,113000,110000,0,25,0
2015,201501,109072,25,0,0,2,55,4,400,2,2,25,1,10,4150,8680,6,38,18000,18000,0,25,0
2015,201501,109072,25,0,0,1,31,4,400,2,10,101,1,10,730,1280,6,50,89020,89000,0,25,0
2015,201501,109072,25,0,0,2,32,4,400,2,11,114,1,10,2310,7860,6,12,67000,67000,0,25,0
2015,201501,109505,25,0,0,2,42,6,620,2,10,101,3,30,5260,7870,2,20,2000,2000,0,0,0
2015,201501,110480,25,0,7570,2,21,4,400,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,111332,25,0,0,1,59,4,400,2,0,2,1,10,4000,8680,6,40,7200,7200,0,25,25
2015,201501,111332,25,0,0,2,52,4,400,2,0,2,1,10,3650,8190,6,40,40000,40000,0,25,25
2015,201501,111332,25,0,0,1,25,4,400,2,10,101,3,30,3300,8190,0,0,0,0,0,0,0
2015,201501,111332,25,0,0,2,78,4,400,2,0,2,3,30,9920,0,0,0,3600,0,0,0,0
2015,201501,112696,25,0,0,1,75,6,610,2,11,115,3,30,3060,7970,0,0,312500,0,0,0,0
2015,201501,112696,25,0,0,2,74,6,610,2,11,115,3,30,3060,7970,0,0,321100,0,0,0,0
2015,201501,113017,25,0,0,1,32,4,400,2,10,101,1,10,3130,8190,6,36,92000,92000,0,25,25
2015,201501,113215,25,25,810,2,18,4,400,2,6,65,2,20,5240,9170,1,3,150,150,0,0,0
2015,201501,113609,25,0,0,2,36,4,400,2,11,115,1,10,3060,8190,6,50,200000,200000,0,25,25
2015,201501,113609,25,0,0,1,33,4,400,2,10,101,1,10,1020,6695,6,50,113000,100000,0,25,0
2015,201501,113609,25,0,0,1,1,4,400,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,114108,25,3,0,1,43,6,669,2,6,63,1,10,8320,1680,6,40,23400,23400,0,25,3
2015,201501,114108,25,3,0,2,41,6,669,2,0,2,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,114108,25,3,0,1,3,6,669,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,114108,25,3,0,1,2,6,669,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,114108,25,3,0,1,0,6,669,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,114434,25,0,3770,2,51,6,620,2,11,114,1,10,1830,9490,6,40,98000,98000,0,25,0
2015,201501,117135,25,0,0,1,40,6,610,2,11,114,1,10,10,6990,6,55,250000,250000,0,25,25
2015,201501,117135,25,0,0,2,40,6,610,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,117135,25,0,0,1,11,6,610,2,2,22,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,117135,25,0,0,1,8,6,610,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,118283,25,0,3770,1,38,6,660,2,6,65,1,10,7720,3390,6,40,35100,25500,0,33,0
2015,201501,118283,25,0,3770,2,30,6,660,2,3,30,1,10,4220,9170,6,35,20700,20700,0,25,0
2015,201501,118283,25,0,3770,1,3,6,660,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,118283,25,0,3770,1,2,6,660,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,118283,25,0,3770,2,73,6,660,2,10,101,3,30,9920,0,0,0,5800,0,0,0,0
2015,201501,118283,25,0,3770,2,28,6,660,2,7,71,1,10,7750,6390,2,40,8000,8000,0,25,0
2015,201501,120086,25,0,0,2,28,6,640,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,120273,25,0,0,1,21,6,620,2,7,71,1,10,4430,6570,3,12,2000,2000,0,25,0
2015,201501,120400,25,25,0,2,67,6,660,2,0,2,3,30,4610,8170,0,0,29500,0,0,0,0
2015,201501,120400,25,25,0,2,43,6,660,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,120420,25,0,0,1,58,4,400,2,10,101,1,10,300,9570,6,40,173000,170000,0,33,0
2015,201501,120420,25,0,0,2,57,4,400,2,6,63,1,10,350,8190,6,45,76000,76000,0,25,25
2015,201501,121714,25,25,810,1,20,6,663,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,122138,25,0,0,2,47,4,400,2,11,116,1,10,1720,2190,6,50,124010,124000,0,25,0
2015,201501,122138,25,0,0,2,18,4,400,2,6,63,1,10,4720,8680,1,16,340,340,0,25,0
2015,201501,122602,25,0,0,1,54,4,400,2,0,2,1,10,4000,8680,4,40,8000,8000,0,25,0
2015,201501,122602,25,0,0,2,53,4,400,2,0,2,1,10,4000,8680,4,40,8000,8000,0,25,0
2015,201501,122602,25,0,0,1,22,4,400,2,6,64,1,10,9130,8680,3,12,6000,6000,0,25,0
2015,201501,122602,25,0,0,2,79,4,400,2,0,2,3,30,9920,0,0,0,3600,0,0,0,0
2015,201501,123733,25,0,0,1,61,4,400,2,11,116,3,30,110,7380,3,48,28110,28000,0,0,0
2015,201501,123733,25,0,0,2,61,4,400,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,124783,25,0,0,1,20,6,620,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,124974,25,0,0,2,66,4,400,2,7,71,3,30,30,7290,0,0,20000,0,0,0,0
2015,201501,124974,25,0,0,1,63,4,400,2,7,71,1,10,6355,9570,6,40,100000,100000,0,25,25
2015,201501,124974,25,0,0,2,31,4,400,2,10,101,1,10,5700,3990,6,40,40000,40000,0,25,0
2015,201501,125302,25,0,6670,1,48,6,640,2,6,63,1,10,8220,2690,6,40,37000,37000,0,25,0
2015,201501,125302,25,0,6670,2,38,6,640,2,6,61,1,10,8965,3960,6,40,20000,20000,0,25,0
2015,201501,125433,25,0,7570,1,42,6,640,2,6,63,1,10,7340,7070,6,40,30000,30000,0,25,25
2015,201501,125896,25,25,810,2,23,4,400,2,6,63,3,30,2810,7380,1,40,300,300,0,0,0
2015,201501,126096,25,0,0,2,19,6,610,2,7,71,3,30,4720,4970,1,40,1000,1000,0,0,0
2015,201501,127108,25,0,0,1,30,6,610,2,11,114,1,10,1530,3390,6,40,60000,60000,0,25,0
2015,201501,127108,25,0,0,2,28,6,610,2,11,114,3,30,430,2190,1,40,15000,15000,0,0,0
2015,201501,127159,25,0,0,1,18,4,400,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,128080,25,25,810,1,23,6,610,2,10,101,3,30,3410,5070,0,0,0,0,0,0,0
2015,201501,128080,25,25,810,1,18,6,610,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,129137,25,25,810,2,20,6,610,2,11,114,1,10,5700,6690,6,40,20500,20500,0,25,0
2015,201501,129137,25,25,810,2,20,6,610,2,11,114,1,10,8965,3390,6,40,25000,25000,0,25,0
2015,201501,129137,25,25,810,2,20,6,610,2,11,114,1,10,730,7390,1,35,3000,3000,0,25,25
2015,201501,129767,25,0,0,1,58,4,400,2,10,101,3,30,9920,0,0,0,10000,0,0,0,0
2015,201501,129767,25,0,0,2,55,4,400,2,10,101,1,10,800,6870,6,50,190000,170000,0,25,25
2015,201501,129767,25,0,0,1,24,4,400,2,10,101,1,10,1350,2280,6,50,76000,76000,0,25,25
2015,201501,129767,25,0,0,2,21,4,400,2,7,71,1,10,800,7290,1,40,4000,4000,0,25,0
2015,201501,129797,25,0,0,1,76,6,610,2,11,114,3,30,9920,0,0,0,152800,0,0,0,0
2015,201501,129797,25,0,0,2,72,6,610,2,10,101,3,30,9920,0,0,0,10100,0,0,0,0
2015,201501,129910,25,0,0,2,47,4,400,2,0,2,1,10,4720,8680,6,40,42800,18200,21900,25,0
2015,201501,129910,25,0,0,1,47,4,400,2,0,2,1,10,4000,8680,6,40,42800,18200,21900,25,0
2015,201501,129910,25,0,0,1,13,4,400,2,2,25,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,131266,25,25,810,2,30,6,640,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,131266,25,25,810,2,70,6,640,2,6,63,3,30,9920,0,0,0,3200,0,0,0,0
2015,201501,131266,25,25,810,1,60,6,640,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,132102,25,0,0,2,44,4,400,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,132614,25,25,810,1,42,6,610,2,10,101,1,10,1000,7380,6,40,170040,170000,0,25,0
2015,201501,132614,25,25,810,2,41,6,610,2,10,101,1,10,1000,7380,6,40,130000,130000,0,25,25
2015,201501,132614,25,25,810,1,17,6,610,2,4,40,1,10,2340,7860,3,3,800,800,0,25,0
2015,201501,132614,25,25,810,1,8,6,610,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,135816,25,0,0,1,40,6,660,2,10,101,1,10,7020,7290,6,40,106000,106000,0,25,0
2015,201501,135816,25,0,0,2,37,6,640,2,8,81,1,10,800,6870,6,25,20000,20000,0,25,0
2015,201501,135816,25,0,0,2,14,6,679,2,2,25,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,135816,25,0,0,2,13,6,679,2,2,23,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,135816,25,0,0,2,8,6,679,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,136677,25,0,0,1,56,6,640,2,6,63,1,10,4520,8170,6,15,8800,6700,0,25,0
2015,201501,136677,25,0,0,2,52,6,640,2,8,81,1,10,4520,8990,6,16,10400,10400,0,25,25
2015,201501,136677,25,0,0,1,23,6,640,2,11,115,1,10,1360,7290,2,16,9000,9000,0,25,0
2015,201501,136677,25,0,0,2,12,6,640,2,2,26,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,138238,25,25,810,1,51,4,400,2,6,63,3,30,4000,8680,0,0,0,0,0,0,0
2015,201501,138238,25,25,810,2,42,4,400,2,6,63,1,10,4700,8660,4,45,31700,31700,0,25,25
2015,201501,138238,25,25,810,1,21,4,400,2,7,71,2,20,4760,5380,0,0,0,0,0,0,0
2015,201501,138238,25,25,810,1,16,4,400,2,4,40,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,138238,25,25,810,2,12,4,400,2,2,23,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,138262,25,0,0,1,94,4,400,2,7,71,3,30,9920,0,0,0,7800,0,0,0,0
2015,201501,138262,25,0,0,2,90,4,400,2,6,64,3,30,9920,0,0,0,7800,0,0,0,0
2015,201501,138746,25,0,930,2,55,6,610,2,11,116,2,20,9920,9920,0,0,0,0,0,0,0
2015,201501,139966,25,25,0,1,28,6,640,2,11,114,1,10,1220,9380,6,40,55000,55000,0,25,25
2015,201501,140160,25,25,810,2,25,4,400,2,10,101,1,10,3300,8190,4,40,38000,38000,0,25,25
2015,201501,141737,25,0,0,2,32,6,660,2,6,65,1,10,7750,3380,6,45,31700,31700,0,25,0
2015,201501,141737,25,0,0,1,8,6,660,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,141737,25,0,0,1,6,6,660,2,1,12,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,141737,25,0,0,2,25,6,660,2,6,65,1,10,4720,5170,3,32,14400,14400,0,25,25
2015,201501,141737,25,0,0,1,33,6,660,2,6,64,1,10,9610,7080,4,40,20000,20000,0,25,0
2015,201501,141978,25,0,930,1,68,5,500,2,11,116,3,30,2200,7870,3,50,57500,18000,0,0,0
2015,201501,142220,25,0,0,1,48,6,610,2,11,114,1,10,1800,9570,6,37,80000,80000,0,25,25
2015,201501,142220,25,0,0,2,40,6,610,2,11,114,1,10,2000,9480,6,37,62000,62000,0,25,25
2015,201501,142220,25,0,0,1,10,6,610,2,1,17,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,143290,25,0,0,2,19,6,663,2,6,65,1,10,5400,7870,2,6,800,600,200,25,0
2015,201501,144671,25,0,0,1,53,5,500,2,10,101,1,10,110,6890,5,45,160000,160000,0,25,0
2015,201501,145456,25,0,0,1,45,4,400,2,11,114,1,10,1020,7380,6,40,130000,130000,0,25,25
2015,201501,145456,25,0,0,2,43,4,400,2,11,114,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,145456,25,0,0,2,13,4,400,2,2,25,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,145456,25,0,0,1,7,4,400,2,1,14,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,146986,25,0,0,2,41,6,600,2,6,63,1,10,520,5790,6,32,18000,17000,0,25,0
2015,201501,148122,25,0,0,1,16,6,620,2,4,40,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,148136,25,0,0,1,33,6,610,2,10,101,1,10,1000,6970,6,40,70000,70000,0,25,25
2015,201501,148136,25,0,0,2,30,6,610,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,148136,25,0,0,2,3,6,610,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,148136,25,0,0,2,1,6,610,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,149827,25,0,0,2,54,6,610,2,6,63,1,10,3650,8270,6,36,20000,20000,0,25,0
2015,201501,150200,25,0,0,2,50,6,640,2,6,64,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,150200,25,0,0,1,43,6,600,2,6,63,1,10,7750,3960,4,40,8000,8000,0,25,0
2015,201501,150200,25,0,0,2,37,5,500,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,150200,25,0,0,1,16,6,610,2,4,40,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,150475,25,0,0,1,61,4,400,2,7,71,1,10,310,8680,6,30,100000,100000,0,25,0
2015,201501,150475,25,0,0,2,58,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,150650,25,0,0,1,20,4,400,2,7,71,1,10,4430,6570,2,40,4500,4500,0,25,0
2015,201501,152387,25,25,810,2,21,6,620,2,7,71,1,10,2850,7870,3,8,3400,3400,0,25,25
2015,201501,152580,25,0,0,1,25,4,400,2,10,101,1,10,1000,7380,1,40,8000,8000,0,25,25
2015,201501,152727,25,0,0,1,32,6,610,2,11,116,1,10,1020,7380,6,40,110000,110000,0,25,0
2015,201501,152727,25,0,0,2,31,6,610,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,152727,25,0,0,1,4,6,610,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,154330,25,25,810,1,61,4,400,2,1,16,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,154330,25,25,810,2,57,4,400,2,6,65,1,10,4220,7690,6,40,15000,15000,0,25,25
2015,201501,155391,25,0,0,1,25,4,410,2,10,101,1,10,30,8180,6,45,40000,40000,0,25,25
2015,201501,155391,25,0,0,1,23,6,610,2,10,101,1,10,1020,7380,3,40,60000,60000,0,25,0
2015,201501,155978,25,0,0,1,77,6,610,2,11,114,3,30,9920,0,0,0,32700,0,0,0,0
2015,201501,155978,25,0,0,2,70,6,610,2,11,114,3,30,9920,0,0,0,9400,0,0,0,0
2015,201501,156822,25,25,810,2,35,4,400,2,11,114,1,10,1760,7390,6,45,18600,0,18000,25,0
2015,201501,157459,25,0,0,2,49,6,610,2,11,115,1,10,3160,8170,6,50,805000,551000,0,25,0
2015,201501,157459,25,0,0,1,57,6,610,2,10,101,1,10,800,6890,6,40,250000,250000,0,25,25
2015,201501,157459,25,0,0,2,72,6,610,2,6,63,3,30,9920,0,0,0,17800,0,0,0,0
2015,201501,159815,25,0,0,1,31,6,620,2,11,116,1,10,2200,7870,6,50,54000,54000,0,25,0
2015,201501,160123,25,0,0,1,58,6,610,2,6,63,1,10,8720,3970,5,40,55000,55000,0,25,0
2015,201501,160123,25,0,0,2,46,6,610,2,1,17,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,160123,25,0,0,1,2,6,610,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,160291,25,0,0,1,49,6,620,2,11,116,1,10,2040,9160,6,40,44400,44400,0,25,0
2015,201501,160291,25,0,0,2,48,6,620,2,11,116,1,10,410,7070,6,40,27000,27000,0,25,0
2015,201501,160291,25,0,0,1,16,6,620,2,5,50,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,160728,25,0,930,2,23,6,620,2,10,101,1,10,1960,8190,6,40,25000,25000,0,25,0
2015,201501,160728,25,0,930,2,22,6,620,2,10,101,3,30,2340,7870,6,40,31500,31500,0,0,0
2015,201501,160964,25,0,0,1,31,4,400,2,11,116,1,10,1410,3390,6,50,110000,110000,0,25,0
2015,201501,160964,25,0,0,2,31,4,400,2,11,114,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,160964,25,0,0,1,2,4,400,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,160964,25,0,0,1,0,4,400,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,160964,25,0,0,1,58,4,400,2,2,22,3,30,9920,0,0,0,2500,0,0,0,0
2015,201501,162844,25,0,0,1,50,4,410,2,11,114,1,10,1300,7290,6,42,140000,110000,0,25,0
2015,201501,162881,25,25,810,1,58,4,400,2,0,2,1,10,4000,8680,6,40,20000,20000,0,25,25
2015,201501,162881,25,25,810,2,50,4,400,2,0,2,1,10,4130,8680,6,40,90000,90000,0,25,25
2015,201501,162881,25,25,810,2,26,4,400,2,10,101,1,10,3030,8370,6,45,43000,43000,0,25,25
2015,201501,164105,25,25,810,2,21,4,400,2,10,101,1,10,4110,4970,6,20,7900,7900,0,25,25
2015,201501,164105,25,25,810,2,23,5,500,2,6,63,1,10,3650,8190,6,32,28300,28300,0,25,0
2015,201501,164345,25,0,0,2,44,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,164345,25,0,0,1,16,4,400,2,3,30,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,165109,25,0,3770,2,45,6,660,2,6,63,1,10,4610,8370,6,40,40000,40000,0,25,0
2015,201501,165109,25,0,3770,1,47,6,660,2,6,63,1,10,8030,3990,6,40,65000,65000,0,25,0
2015,201501,165109,25,0,3770,2,13,6,660,2,2,25,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,165109,25,0,3770,2,10,6,660,2,1,17,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,165109,25,0,3770,2,7,6,660,2,1,14,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,165109,25,0,3770,2,4,6,660,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,165109,25,0,3770,2,87,6,660,2,0,2,3,30,9920,0,0,0,0,0,0,0,0
2015,201501,165374,25,0,930,1,19,4,400,2,6,65,2,20,9920,9920,0,0,0,0,0,0,0
2015,201501,167340,25,0,0,1,59,6,610,2,10,101,1,10,3510,8190,6,40,43000,43000,0,25,0
2015,201501,167340,25,0,0,2,56,6,610,2,10,101,1,10,3130,8190,6,40,127000,127000,0,25,25
2015,201501,167340,25,0,0,2,23,6,610,2,10,101,1,10,3130,8190,6,40,83000,83000,0,25,25
2015,201501,167340,25,0,0,2,17,6,610,2,5,50,1,10,4720,4970,1,12,3500,3500,0,25,0
2015,201501,167415,25,0,0,2,38,4,400,2,11,115,1,10,3060,8190,6,60,374000,120000,0,25,25
2015,201501,168083,25,0,0,1,41,5,500,2,11,115,1,10,1650,7460,6,60,34000,34000,0,25,25
2015,201501,168083,25,0,0,2,42,5,500,2,11,115,3,30,3060,8190,0,0,0,0,0,0,0
2015,201501,168083,25,0,0,1,13,5,500,2,2,22,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,168083,25,0,0,1,11,5,500,2,1,17,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,168083,25,0,0,1,6,5,500,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,168108,25,0,0,1,39,6,610,2,11,116,1,10,1650,2190,6,40,150000,150000,0,25,25
2015,201501,168108,25,0,0,2,37,6,610,2,11,114,1,10,3300,2190,6,40,60000,60000,0,25,0
2015,201501,168108,25,0,0,1,4,6,610,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,168108,25,0,0,2,1,6,610,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,168244,25,0,0,2,33,4,400,2,11,114,1,10,2310,7860,6,40,62010,62000,0,25,0
2015,201501,170250,25,0,0,1,49,6,610,2,11,114,1,10,1020,6970,6,40,151000,150000,0,33,0
2015,201501,170250,25,0,0,2,43,6,610,2,10,101,1,10,710,6970,6,40,96000,95000,0,25,0
2015,201501,170250,25,0,0,1,15,6,610,2,3,30,0,0,9920,0,0,0,0,999999,0,0,0
2015,201501,170250,25,0,0,1,12,6,610,2,2,23,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,170573,25,0,930,1,51,6,610,2,11,116,1,10,110,2190,6,60,561000,551000,0,25,0
2015,201501,170758,25,0,0,1,31,4,400,2,11,116,1,10,2200,7870,6,20,30000,30000,0,25,0
2015,201501,171480,25,0,7570,1,33,6,610,2,10,101,1,10,1020,7380,6,40,80000,80000,0,25,0
2015,201501,171480,25,0,7570,2,30,6,610,2,10,101,1,10,1020,7380,6,40,60000,60000,0,25,0
2015,201501,171480,25,0,7570,2,1,6,610,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,171718,25,0,0,2,15,6,660,2,2,26,0,0,9920,0,0,0,0,999999,0,0,0
2015,201501,172134,25,0,7570,1,33,6,640,2,10,101,1,10,1100,6990,6,40,95000,95000,0,25,0
2015,201501,172134,25,0,7570,1,3,6,640,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,172134,25,0,7570,1,0,6,640,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,172134,25,0,7570,2,37,6,640,2,6,63,1,10,4520,8990,4,30,20000,0,20000,25,0
2015,201501,172134,25,0,7570,1,35,6,640,2,6,63,1,10,4520,8990,6,50,250000,250000,0,25,0
2015,201501,172134,25,0,7570,1,11,6,640,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,172134,25,0,7570,2,8,6,640,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2015,201501,172134,25,0,7570,2,33,6,640,2,10,101,1,10,4520,8990,3,20,15000,0,15000,25,0
