YEAR,STATEFIP,CITY,SEX,AGE,RACED,EDUC,EMPSTAT,OCC2010,IND,UHRSWORK,INCTOT,INCWAGE
2018,25,810,1,60,Chinese,2,1,9140,6180,40,15000,15000
2018,25,810,1,24,Chinese,7,1,4530,7071,16,15000,15000
2018,25,810,1,22,Chinese,7,1,4720,4971,40,14000,14000
2018,25,0,1,35,Indian,10,1,110,7380,9,2900,2900
2018,25,0,2,16,Chinese,4,3,4000,8680,20,1600,1600
2018,25,930,1,36,Chinese,11,1,1760,7460,46,120000,120000
2018,25,810,1,26,Vietnamese,10,1,110,6490,40,140000,140000
2018,25,0,2,63,Other,11,3,9920,0,0,0,0
2018,25,0,1,46,Indian,11,1,5150,7460,40,176000,176000
2018,25,0,2,40,Indian,10,3,9920,0,0,0,0
2018,25,0,1,16,Indian,5,3,1960,7870,5,1000,1000
2018,25,0,2,22,Indian,10,1,5400,7580,40,4000,4000
2018,25,0,2,22,Indian,7,1,2340,7870,15,7800,7800
2018,25,0,2,42,Filipino,10,1,3130,8191,32,55000,55000
2018,25,0,2,41,Vietnamese,11,1,3060,7970,50,330000,310000
2018,25,0,2,11,Vietnamese,2,0,9920,0,0,9999999,999999
2018,25,0,2,9,Vietnamese,1,0,9920,0,0,9999999,999999
2018,25,0,1,62,Indian,8,1,2340,8170,40,38500,38500
2018,25,0,1,45,Vietnamese,11,1,230,7870,40,85000,85000
2018,25,0,2,39,Vietnamese,11,1,120,6870,40,55000,55000
2018,25,0,2,4,Vietnamese,1,0,9920,0,0,9999999,999999
2018,25,0,1,2,Vietnamese,0,0,9920,0,0,9999999,999999
2018,25,0,1,63,Indian,11,1,1760,7870,40,329700,327000
2018,25,0,2,62,Indian,11,1,1610,7870,40,111000,111000
2018,25,0,1,22,Indian,10,3,9920,0,0,0,0
2018,25,0,2,44,Chinese,11,1,3060,8191,30,250000,200000
2018,25,0,1,49,Chinese,11,1,430,3990,50,100000,100000
2018,25,0,2,14,Chinese,3,0,9920,0,0,9999999,999999
2018,25,0,2,12,Chinese,2,0,9920,0,0,9999999,999999
2018,25,0,1,81,Chinese,10,3,9920,0,0,5400,0
2018,25,0,2,75,Chinese,10,3,9920,0,0,5400,0
2018,25,0,1,34,Indian,10,1,1020,7380,40,99000,99000
2018,25,0,2,32,Indian,10,3,9920,0,0,0,0
2018,25,0,2,3,Indian,1,0,9920,0,0,9999999,999999
2018,25,930,2,41,Chinese,10,1,410,7071,20,8000,8000
2018,25,810,2,36,Vietnamese,0,1,4520,8990,30,10000,10000
2018,25,810,1,52,Vietnamese,0,1,9140,6190,40,15000,0
2018,25,810,2,9,Vietnamese,1,0,9920,0,0,9999999,999999
2018,25,810,1,1,Vietnamese,0,0,9920,0,0,9999999,999999
2018,25,810,2,65,Vietnamese,0,3,9920,0,0,3300,0
2018,25,3770,1,62,Other,0,3,9920,0,0,10800,0
2018,25,3770,2,59,Other,0,3,9920,0,0,10300,0
2018,25,0,2,28,Korean,10,1,5300,8660,40,43700,43700
2018,25,0,1,62,Indian,6,1,5620,5391,35,20000,20000
2018,25,0,2,59,Indian,6,3,9920,0,0,0,0
2018,25,0,2,54,Chinese,11,1,1760,2190,40,127500,125000
2018,25,0,1,57,Chinese,11,1,430,7460,40,250000,250000
2018,25,0,2,56,Chinese,11,1,1760,2190,45,100000,100000
2018,25,930,2,23,Chinese,11,3,9920,0,0,0,0
2018,25,930,2,23,Chinese,10,3,9920,0,0,0,0
2018,25,930,2,23,Chinese,10,1,1530,7380,50,24000,24000
2018,25,810,1,29,Chinese,11,1,3060,8191,35,200000,200000
2018,25,810,1,28,Chinese,11,1,4930,7490,40,150000,150000
2018,25,0,1,58,Chinese,10,1,3130,8191,50,235000,230000
2018,25,0,2,58,Chinese,6,1,2200,7870,6,6000,6000
2018,25,0,2,29,Chinese,11,1,2810,4580,45,64200,64000
2018,25,0,2,34,Filipino,10,1,4610,8191,14,8000,8000
2018,25,0,2,6,Filipino,1,0,9920,0,0,9999999,999999
2018,25,0,2,44,Thai,10,1,3130,9470,40,71000,71000
2018,25,0,2,72,Thai,6,1,4230,7690,3,16200,600
2018,25,0,1,25,Chinese,6,3,9920,0,0,0,0
2018,25,0,1,25,Chinese,6,3,9920,0,0,0,0
2018,25,0,2,36,Vietnamese,10,1,3310,7980,38,68000,68000
2018,25,0,1,39,Vietnamese,10,1,430,3980,40,70000,70000
2018,25,0,2,9,Vietnamese,1,0,9920,0,0,9999999,999999
2018,25,0,1,6,Vietnamese,1,0,9920,0,0,9999999,999999
2018,25,0,2,36,Thai,11,1,430,8590,45,35000,0
2018,25,0,1,35,Indian,8,1,4920,7071,45,101000,3000
2018,25,0,2,32,Indian,10,1,1020,7380,45,70000,70000
2018,25,0,1,2,Indian,0,0,9920,0,0,9999999,999999
2018,25,0,1,63,Indian,6,3,9920,0,0,0,0
2018,25,0,2,59,Indian,10,3,9920,0,0,0,0
2018,25,0,1,77,Indian,11,3,1760,7460,0,40700,0
2018,25,0,2,71,Indian,10,3,5260,7280,0,23500,0
2018,25,0,2,60,Chinese,11,2,4700,6991,55,110590,104000
2018,25,810,2,27,Chinese,11,1,3010,7980,30,15000,15000
2018,25,0,1,66,Japanese,11,1,850,6890,41,350000,350000
2018,25,0,1,52,Chinese,11,1,1020,5593,40,140280,140000
2018,25,0,2,50,Chinese,6,1,9620,5381,32,20150,20000
2018,25,0,2,17,Chinese,5,3,9920,0,0,0,0
2018,25,0,1,27,Other,10,1,1530,3380,40,100200,99000
2018,25,0,1,17,Other,5,3,9920,0,0,0,0
2018,25,0,2,25,Chinese,11,1,2200,7870,60,30600,20700
2018,25,0,1,1,Chinese,0,0,9920,0,0,9999999,999999
2018,25,0,1,47,Indian,11,1,1020,7490,40,110000,100000
2018,25,0,2,44,Indian,11,1,120,6870,40,100000,100000
2018,25,0,1,14,Indian,3,0,9920,0,0,9999999,999999
2018,25,0,1,21,Chinese,10,1,1650,3960,40,65000,65000
2018,25,0,1,21,Chinese,10,1,3650,8191,16,3000,3000
2018,25,810,1,42,Chinese,6,1,4510,8980,50,74000,74000
2018,25,810,2,33,Chinese,11,1,3110,8191,60,50000,50000
2018,25,810,1,5,Chinese,0,0,9920,0,0,9999999,999999
2018,25,810,1,3,Chinese,0,0,9920,0,0,9999999,999999
2018,25,0,2,40,Vietnamese,0,3,4520,8990,50,44200,25000
2018,25,0,1,43,Vietnamese,0,1,5620,4470,40,76000,76000
2018,25,0,2,8,Vietnamese,1,0,9920,0,0,9999999,999999
2018,25,810,1,29,Indian,11,1,8965,2790,70,50000,50000
2018,25,810,1,26,Indian,11,1,8965,2790,70,43000,43000
2018,25,810,2,46,Filipino,10,1,3130,8191,40,100000,100000
2018,25,810,1,49,Filipino,11,1,3130,8191,24,106000,54000
2018,25,810,1,21,Filipino,10,3,9920,0,0,0,0
2018,25,810,1,14,Filipino,3,0,9920,0,0,9999999,999999
2018,25,810,1,8,Filipino,1,0,9920,0,0,9999999,999999
2018,25,810,2,69,Filipino,6,3,9920,0,0,9000,0
2018,25,0,2,29,Other,11,1,3030,8191,40,37000,37000
2018,25,0,1,42,Chinese,6,1,4000,8680,40,74000,74000
2018,25,0,2,42,Chinese,6,1,4110,8680,4,5000,5000
2018,25,0,1,18,Chinese,5,3,9920,0,0,0,0
2018,25,0,2,6,Chinese,1,0,9920,0,0,9999999,999999
2018,25,0,1,67,Chinese,6,3,4030,8680,8,5000,5000
2018,25,810,2,43,Vietnamese,6,1,4520,8990,20,15000,15000
2018,25,810,1,24,Vietnamese,7,3,4720,5070,0,0,0
2018,25,810,2,23,Vietnamese,7,3,9920,0,0,0,0
2018,25,810,1,17,Vietnamese,6,3,9920,0,0,0,0
2018,25,810,1,22,Indian,10,3,1220,9470,40,5000,5000
2018,25,0,1,51,Indian,11,1,1530,7460,40,134300,136000
2018,25,0,2,46,Indian,8,3,9920,0,0,0,0
2018,25,0,1,17,Indian,5,3,9920,0,0,0,0
2018,25,3770,1,48,Other,6,1,140,3390,50,65000,65000
2018,25,3770,2,37,Other,6,3,9920,0,0,0,0
2018,25,3770,2,0,Other,0,0,9920,0,0,9999999,999999
2018,25,3770,1,18,Other,6,2,4610,9290,0,11300,0
2018,25,3770,1,18,Other,7,1,3930,7680,16,5500,5500
2018,25,810,2,27,Other,11,1,3060,8191,80,61000,61000
2018,25,0,2,42,Korean,10,1,5700,7870,35,53300,31000
2018,25,0,2,38,Chinese,11,1,1000,7380,40,538000,140000
2018,25,0,2,49,Filipino,10,3,9920,0,0,0,0
2018,25,0,1,51,Filipino,11,1,3060,8191,45,300000,300000
2018,25,0,2,10,Filipino,1,0,9920,0,0,9999999,999999
2018,25,0,2,7,Filipino,1,0,9920,0,0,9999999,999999
2018,25,930,2,34,Korean,10,3,2340,8680,0,0,0
2018,25,930,1,29,Korean,8,1,2720,7890,25,25000,25000
2018,25,0,1,39,Chinese,11,1,1760,7460,45,90000,90000
2018,25,0,2,30,Chinese,11,1,1000,7380,40,60000,60000
2018,25,0,1,36,Indian,11,1,300,7380,40,69000,69000
2018,25,0,1,36,Indian,11,1,1060,7390,40,100000,100000
2018,25,0,2,66,Indian,10,3,9920,0,0,0,0
2018,25,810,1,29,Indian,11,1,800,7280,40,61000,61000
2018,25,810,2,28,Indian,11,3,9920,0,0,0,0
2018,25,0,1,56,Vietnamese,7,1,130,2280,45,95000,95000
2018,25,0,2,52,Vietnamese,6,3,8350,8891,10,5000,0
2018,25,0,2,23,Vietnamese,10,1,3130,8191,40,55000,55000
2018,25,0,2,17,Vietnamese,6,3,9920,0,0,0,0
2018,25,0,2,30,Chinese,11,1,1760,7460,40,52400,52000
2018,25,0,1,71,Chinese,6,3,9920,0,0,28800,0
2018,25,0,2,70,Chinese,6,3,4000,8680,34,34000,17500
2018,25,7570,2,23,Chinese,10,3,9920,0,0,0,0
2018,25,7570,2,23,Chinese,10,3,9920,0,0,0,0
2018,25,810,1,24,Indian,11,1,4700,6672,40,628300,620000
2018,25,0,2,49,Chinese,0,1,3630,8990,40,20000,0
2018,25,930,2,51,Chinese,11,1,2000,7580,40,110000,50000
2018,25,3770,1,44,Other,5,1,8220,3380,58,80000,80000
2018,25,3770,2,36,Other,2,1,8320,1691,40,30000,30000
2018,25,3770,1,12,Other,2,0,9920,0,0,9999999,999999
2018,25,3770,1,10,Other,1,0,9920,0,0,9999999,999999
2018,25,3770,2,70,Other,2,3,9920,0,0,0,0
2018,25,3770,1,68,Other,0,3,9920,0,0,10000,0
2018,25,0,1,40,Vietnamese,11,1,430,6870,40,113100,113000
2018,25,0,2,46,Vietnamese,10,1,1010,6890,40,90000,90000
2018,25,0,2,16,Vietnamese,5,3,9920,0,0,0,0
2018,25,0,1,13,Vietnamese,2,0,9920,0,0,9999999,999999
2018,25,0,2,40,Vietnamese,10,1,4700,6970,48,15500,15500
2018,25,0,1,40,Vietnamese,10,1,3410,8270,40,20000,20000
2018,25,0,1,40,Vietnamese,11,2,4040,8680,30,3000,3000
2018,25,810,1,35,Indian,11,1,1020,7380,40,135010,135000
2018,25,810,2,34,Indian,11,1,4840,7380,40,61300,63000
2018,25,0,2,45,Chinese,11,3,9920,0,0,0,0
2018,25,0,1,45,Chinese,11,1,850,6970,50,620000,620000
2018,25,0,2,9,Chinese,1,0,9920,0,0,9999999,999999
2018,25,0,1,7,Chinese,1,0,9920,0,0,9999999,999999
2018,25,0,2,71,Chinese,6,3,9920,0,0,0,0
2018,25,0,2,19,Other,6,1,20,8680,40,20000,20000
2018,25,0,1,27,Indian,11,1,2150,5593,40,86000,86000
2018,25,810,2,54,Chinese,6,3,4600,9290,0,0,0
2018,25,810,1,66,Chinese,0,3,9920,0,0,6000,0
2018,25,810,1,26,Chinese,10,1,4720,8680,40,28000,28000
2018,25,0,1,64,Chinese,0,3,4000,8680,0,1500,0
2018,25,0,2,66,Chinese,0,3,8965,1790,0,15500,0
2018,25,0,1,55,Chinese,6,1,7630,6180,40,130000,130000
2018,25,0,2,56,Chinese,11,1,5000,9480,40,65000,65000
2018,25,0,2,24,Chinese,10,1,4620,8590,30,53000,53000
2018,25,0,1,21,Chinese,10,3,1960,7870,6,300,300
2018,25,3770,2,42,Other,6,1,7700,3390,40,59800,59000
2018,25,3770,1,55,Other,0,1,8740,3380,40,37400,37400
2018,25,0,1,69,Chinese,11,1,8910,3980,40,44760,44200
2018,25,0,2,67,Chinese,11,1,2310,7860,12,21720,3400
2018,25,930,2,41,Chinese,10,1,1240,7460,40,145500,145000
2018,25,0,2,23,Thai,10,1,5240,8680,25,8000,8000
2018,25,810,1,25,Vietnamese,10,1,1020,7390,40,85000,85000
2018,25,810,1,44,Indian,11,1,5700,7460,50,655000,620000
2018,25,0,1,25,Korean,10,1,1010,7380,45,90000,90000
2018,25,0,1,54,Chinese,10,1,120,6991,45,635000,620000
2018,25,0,2,17,Chinese,5,3,5240,8680,6,1000,1000
2018,25,0,2,12,Chinese,2,0,9920,0,0,9999999,999999
2018,25,0,1,32,Vietnamese,10,1,1010,6490,40,70000,70000
2018,25,0,2,29,Other,10,1,1610,3960,40,69000,69000
2018,25,0,2,48,Chinese,7,1,3640,7980,38,50000,50000
2018,25,0,1,51,Chinese,7,1,9050,6180,50,80000,80000
2018,25,0,2,17,Chinese,5,3,9920,0,0,0,0
2018,25,0,2,15,Chinese,2,0,9920,0,0,0,999999
2018,25,0,2,35,Chinese,11,1,2200,7870,45,75000,75000
2018,25,0,1,37,Indian,11,1,710,7390,45,127010,127000
2018,25,0,2,34,Indian,11,3,9920,0,0,0,0
2018,25,0,2,5,Indian,1,0,9920,0,0,9999999,999999
2018,25,810,1,49,Japanese,11,1,430,7380,50,180000,100000
2018,25,810,2,48,Chinese,11,1,3060,7970,60,620000,620000
2018,25,810,1,9,Chinese,1,0,9920,0,0,9999999,999999
2018,25,810,1,6,Chinese,1,0,9920,0,0,9999999,999999
2018,25,810,1,6,Chinese,1,0,9920,0,0,9999999,999999
2018,25,810,1,3,Chinese,0,0,9920,0,0,9999999,999999
2018,25,0,1,76,Chinese,11,3,9920,0,0,26200,0
2018,25,0,2,77,Chinese,10,3,9920,0,0,9500,0
2018,25,0,2,46,Chinese,11,1,300,3390,40,90000,90000
2018,25,0,1,24,Chinese,7,3,2540,7870,0,0,0
2018,25,0,1,58,Chinese,11,3,710,7390,8,40000,0
2018,25,0,2,47,Other,11,1,3130,8191,40,135000,128000
2018,25,0,1,14,Chinese,3,0,9920,0,0,9999999,999999
2018,25,0,2,12,Chinese,2,0,9920,0,0,9999999,999999
2018,25,0,1,8,Chinese,1,0,9920,0,0,9999999,999999
2018,25,810,1,24,Indian,10,3,2340,7890,4,5000,5000
2018,25,810,1,25,Indian,10,3,9920,0,0,0,0
2018,25,810,1,24,Indian,10,3,9920,0,0,0,0
2018,25,810,2,28,Indian,10,1,1020,7380,40,27500,27500
2018,25,810,2,29,Indian,10,1,1020,7780,40,5000,5000
2018,25,0,2,49,Chinese,10,1,850,6970,40,34600,30000
2018,25,0,1,23,Chinese,8,1,4720,5070,20,4800,4800
2018,25,0,1,39,Filipino,10,1,110,570,40,135000,135000
2018,25,0,2,50,Indian,11,1,1760,7460,40,74000,74000
2018,25,0,2,11,Indian,2,0,9920,0,0,9999999,999999
2018,25,0,1,7,Indian,1,0,9920,0,0,9999999,999999
2018,25,810,2,48,Vietnamese,8,1,350,8191,40,100000,100000
2018,25,810,2,21,Vietnamese,10,3,710,7390,40,15000,15000
2018,25,0,1,26,Filipino,11,1,2200,7870,10,1310,1300
2018,25,0,1,41,Chinese,10,1,1050,8180,40,110000,100000
2018,25,0,2,40,Chinese,11,1,800,7870,40,100000,100000
2018,25,0,2,10,Chinese,2,0,9920,0,0,9999999,999999
2018,25,0,2,6,Chinese,1,0,9920,0,0,9999999,999999
2018,25,0,2,46,Japanese,11,1,5240,7380,60,100000,100000
2018,25,0,1,25,Other,7,3,7200,4670,50,20100,20100
2018,25,0,2,27,Other,10,1,1530,7290,38,59000,59000
2018,25,0,2,68,Vietnamese,1,1,4230,8660,40,50000,50000
2018,25,0,1,59,Korean,11,1,2040,9160,40,32000,0
2018,25,0,1,28,Korean,7,1,1000,2190,48,50000,50000
2018,25,0,1,20,Korean,6,2,4030,5391,0,0,0
2018,25,0,1,23,Korean,11,1,5520,8180,40,32200,32200
2018,25,0,1,19,Korean,6,2,5860,7870,10,1000,1000
2018,25,0,1,30,Indian,11,1,1020,7380,40,84000,84000
2018,25,0,2,26,Indian,10,1,1020,7390,40,75000,75000
2018,25,810,1,21,Chinese,7,3,4000,7860,0,0,0
2018,25,810,1,24,Japanese,7,3,4120,7860,0,0,0
2018,25,810,1,23,Chinese,7,3,4120,7860,0,0,0
2018,25,810,1,22,Chinese,7,3,4120,7860,0,0,0
2018,25,0,2,66,Filipino,7,3,430,3980,22,43200,0
2018,25,0,2,37,Chinese,0,1,4720,8680,40,30000,30000
2018,25,0,1,43,Chinese,0,1,9100,6180,25,23000,0
2018,25,0,2,6,Chinese,1,0,9920,0,0,9999999,999999
2018,25,0,1,3,Chinese,0,0,9920,0,0,9999999,999999
2018,25,810,2,24,Other,10,1,130,7380,45,85000,85000
2018,25,0,2,39,Indian,10,1,3310,7980,40,85000,85000
2018,25,0,1,44,Indian,11,1,430,2190,40,620000,620000
2018,25,0,2,12,Indian,2,0,9920,0,0,9999999,999999
2018,25,0,2,8,Indian,1,0,9920,0,0,9999999,999999
2018,25,0,1,32,Indian,11,1,1020,7380,40,125000,125000
2018,25,0,2,28,Indian,10,3,9920,0,0,0,0
2018,25,7570,1,72,Chinese,6,3,9920,0,0,2400,0
2018,25,7570,2,70,Chinese,2,3,9920,0,0,2400,0
2018,25,0,2,36,Indonesian,11,1,5700,7870,40,85000,85000
2018,25,0,1,41,Indonesian,10,1,430,3980,50,115000,115000
2018,25,0,2,10,Indonesian,1,0,9920,0,0,9999999,999999
2018,25,0,2,7,Indonesian,1,0,9920,0,0,9999999,999999
2018,25,0,1,35,Other,10,1,1020,7380,40,130000,130000
2018,25,7570,2,33,Chinese,8,1,7700,3490,30,70000,70000
2018,25,7570,1,63,Chinese,4,1,4000,8680,22,9000,9000
2018,25,7570,2,62,Chinese,6,1,4000,8680,22,12000,12000
2018,25,6670,2,22,Korean,10,1,2320,7860,45,10000,10000
2018,25,6670,2,23,Filipino,10,1,2320,7860,50,51000,51000
2018,25,0,2,50,Chinese,10,1,1020,6970,40,100000,100000
2018,25,0,2,66,Chinese,8,1,5120,7870,13,21900,11700
2018,25,0,2,47,Chinese,11,1,710,7390,55,124900,110000
2018,25,810,1,19,Japanese,7,3,2430,7870,8,500,500
2018,25,810,1,19,Chinese,7,3,8760,7970,32,1800,1800
2018,25,810,1,19,Chinese,7,3,4030,8680,0,1000,0
2018,25,810,1,19,Chinese,7,3,4030,8680,30,1400,1400
2018,25,810,2,20,Filipino,7,3,5240,5170,25,4500,4500
2018,25,810,2,23,Filipino,10,1,1960,8191,40,35000,35000
2018,25,810,1,20,Vietnamese,7,3,9920,0,0,0,0
2018,25,0,2,43,Chinese,10,1,3050,5170,40,100000,100000
2018,25,0,1,46,Chinese,6,1,220,770,40,60000,60000
2018,25,0,2,15,Chinese,3,0,9920,0,0,0,999999
2018,25,0,1,14,Chinese,2,0,9920,0,0,9999999,999999
2018,25,0,2,2,Chinese,0,0,9920,0,0,9999999,999999
2018,25,810,2,72,Chinese,8,3,9920,0,0,2400,0
2018,25,810,2,25,Chinese,10,1,1000,8180,40,90700,88000
2018,25,0,1,55,Chinese,11,1,1020,3365,40,165000,160000
2018,25,0,2,54,Chinese,11,1,1020,7380,40,135000,130000
2018,25,0,2,15,Chinese,3,0,9920,0,0,0,999999
2018,25,0,2,56,Chinese,2,1,4720,4971,42,28700,28700
2018,25,0,1,61,Chinese,2,1,5620,4971,48,31700,31700
2018,25,930,1,50,Korean,11,1,2100,2190,40,230000,220000
2018,25,7570,1,60,Vietnamese,11,1,1760,7460,50,148000,148000
2018,25,0,1,47,Filipino,10,1,3130,8191,40,85000,85000
2018,25,0,2,46,Filipino,10,1,3130,8191,40,95000,95000
2018,25,0,1,21,Filipino,7,3,9920,0,0,0,0
2018,25,0,2,20,Filipino,7,3,9920,0,0,0,0
2018,25,0,2,5,Filipino,1,0,9920,0,0,9999999,999999
2018,25,0,2,21,Chinese,6,1,4030,8680,18,1100,1100
2018,25,0,1,28,Indian,11,1,1000,5480,40,99400,98000
2018,25,3770,2,50,Other,0,3,9920,0,0,0,0
2018,25,3770,1,26,Other,6,1,8965,3960,40,32000,32000
2018,25,3770,2,24,Other,7,1,5860,7980,20,6500,6500
2018,25,3770,1,31,Other,6,1,310,8680,40,80000,80000
2018,25,3770,1,58,Other,0,3,9920,0,0,12000,0
2018,25,0,2,47,Chinese,11,1,1240,2190,40,170000,170000
2018,25,0,2,17,Chinese,5,3,2340,7890,8,2700,0
2018,25,0,2,22,Chinese,10,1,1550,2190,40,8600,8600
2018,25,0,2,17,Chinese,5,3,9920,0,0,0,0
2018,25,3770,1,37,Indian,11,1,1020,6490,40,90000,90000
2018,25,3770,2,32,Indian,11,3,9920,0,0,0,0
2018,25,3770,2,8,Indian,1,0,9920,0,0,9999999,999999
2018,25,0,1,63,Other,10,1,7430,3380,40,70550,70000
2018,25,0,2,58,Other,6,1,8740,4590,40,32000,32000
2018,25,0,1,19,Other,5,3,9920,0,0,6800,0
2018,25,0,2,25,Other,10,1,2000,8290,50,51000,51000
2018,25,0,1,54,Vietnamese,6,1,6260,770,30,18300,20000
2018,25,0,2,47,Vietnamese,6,1,4520,8990,25,5000,5000
2018,25,0,2,20,Vietnamese,7,1,5400,8990,20,7000,7000
2018,25,930,1,33,Japanese,11,1,430,7380,40,133500,133000
2018,25,930,2,33,Chinese,11,1,3060,8191,60,50000,50000
2018,25,930,1,1,Other,0,0,9920,0,0,9999999,999999
2018,25,930,2,60,Japanese,11,3,9920,0,0,0,0
2018,25,0,2,36,Indian,10,1,1020,6480,37,80000,80000
2018,25,0,1,36,Indian,10,1,1000,7380,45,82000,82000
2018,25,0,1,4,Indian,1,0,9920,0,0,9999999,999999
2018,25,810,1,33,Indian,11,1,1000,6870,40,10000,10000
2018,25,3770,1,47,Other,6,1,7950,3390,50,49700,35300
2018,25,3770,2,71,Other,0,3,9920,0,0,7260,0
2018,25,3770,2,47,Other,6,1,8740,3390,40,18000,18000
2018,25,0,1,34,Chinese,10,1,1530,7380,40,90000,90000
2018,25,810,1,21,Filipino,6,1,4760,8680,8,600,600
2018,25,810,1,79,Chinese,7,3,9920,0,0,0,0
2018,25,810,2,79,Chinese,7,3,9920,0,0,0,0
2018,25,0,2,40,Korean,11,1,1610,7460,40,110000,110000
2018,25,0,2,44,Indian,11,2,1020,5480,0,22000,0
2018,25,0,1,47,Indian,10,1,1300,8680,40,125000,125000
2018,25,0,1,8,Indian,1,0,9920,0,0,9999999,999999
2018,25,810,1,59,Chinese,1,1,4720,8680,50,14400,14400
2018,25,810,2,47,Chinese,1,1,4700,4870,18,17000,17000
2018,25,810,2,23,Chinese,10,1,2540,7870,10,6000,6000
2018,25,810,2,22,Chinese,10,1,1020,6490,10,8000,8000
2018,25,810,1,17,Chinese,5,1,4720,4971,12,2000,2000
2018,25,0,1,32,Chinese,11,1,3060,7870,50,55000,55000
2018,25,0,2,28,Chinese,11,1,710,7390,40,96000,96000
2018,25,0,2,3,Chinese,1,0,9920,0,0,9999999,999999
2018,25,930,1,40,Chinese,10,1,430,7380,40,220000,220000
2018,25,0,2,40,Other,11,1,5420,6870,40,40350,40100
2018,25,0,1,47,Other,6,1,8965,3960,40,36000,36000
2018,25,0,1,13,Other,2,0,9920,0,0,9999999,999999
2018,25,0,1,10,Other,1,0,9920,0,0,9999999,999999
2018,25,0,2,26,Chinese,10,1,2540,7860,32,28000,28000
2018,25,0,2,59,Vietnamese,10,1,5610,6370,40,30000,30000
2018,25,0,2,13,Chinese,2,0,9920,0,0,9999999,999999
2018,25,810,2,22,Chinese,10,3,9920,0,0,0,0
2018,25,810,2,23,Chinese,10,3,9920,0,0,0,0
2018,25,810,2,22,Chinese,10,3,9920,0,0,0,0
2018,25,930,1,24,Chinese,10,3,9920,0,0,0,0
2018,25,0,2,31,Korean,11,1,2200,7870,40,55300,55000
2018,25,0,2,29,Chinese,11,1,3060,8191,45,65000,65000
2018,25,810,1,62,Vietnamese,6,1,2340,7890,10,3000,3000
2018,25,810,2,45,Chinese,3,1,4110,8680,40,29000,29000
2018,25,930,2,29,Chinese,11,3,2340,7890,30,23000,23000
2018,25,930,1,28,Chinese,11,3,710,7390,0,33600,0
2018,25,930,1,32,Chinese,11,3,1300,7290,0,33600,0
2018,25,810,1,26,Other,11,3,9920,0,0,36400,0
2018,25,810,1,42,Other,10,1,710,7380,40,80000,80000
2018,25,810,1,26,Other,10,3,110,7380,0,36400,0
2018,25,0,1,35,Indian,10,1,1000,7380,40,88000,88000
2018,25,0,2,28,Indian,10,3,9920,0,0,0,0
2018,25,0,1,3,Indian,0,0,9920,0,0,9999999,999999
2018,25,0,2,57,Vietnamese,10,3,9920,0,0,12000,0
2018,25,0,1,25,Vietnamese,10,1,5820,7980,35,16600,16600
2018,25,0,2,19,Vietnamese,7,3,4620,8370,0,0,0
2018,25,0,2,17,Vietnamese,5,3,9920,0,0,0,0
2018,25,0,2,78,Vietnamese,0,3,9920,0,0,3600,0
2018,25,0,2,71,Chinese,0,3,7800,4971,0,12300,0
2018,25,0,1,79,Chinese,3,3,9920,0,0,6400,0
2018,25,0,2,44,Chinese,8,1,9630,4971,40,26000,26000
2018,25,7570,1,51,Chinese,4,2,430,7380,0,0,0
2018,25,930,2,80,Chinese,3,3,9920,0,0,8400,0
2018,25,930,1,58,Indian,11,1,1760,7460,40,130000,130000
2018,25,0,1,35,Indian,10,1,110,7380,40,620000,620000
2018,25,0,2,31,Indian,11,3,9920,0,0,0,0
2018,25,0,1,3,Indian,1,0,9920,0,0,9999999,999999
2018,25,0,2,1,Indian,0,0,9920,0,0,9999999,999999
2018,25,0,1,55,Chinese,0,1,4040,8680,40,40000,40000
2018,25,0,2,48,Chinese,6,3,9920,0,0,0,0
2018,25,0,1,21,Chinese,6,1,4120,8270,20,5000,5000
2018,25,0,2,18,Chinese,6,1,4110,8270,10,3000,3000
2018,25,0,2,50,Indian,11,1,710,3380,60,200500,200000
2018,25,0,2,54,Chinese,10,1,3130,8270,24,66000,66000
2018,25,0,1,35,Indian,11,1,110,7380,40,159000,159000
2018,25,0,2,34,Indian,10,1,3130,8191,24,45000,45000
2018,25,0,2,0,Indian,0,0,9920,0,0,9999999,999999
2018,25,0,1,67,Indian,6,3,9920,0,0,0,0
2018,25,0,2,65,Indian,10,3,9920,0,0,0,0
2018,25,0,1,67,Vietnamese,8,1,8740,2190,40,100330,100000
2018,25,0,2,60,Vietnamese,6,2,4110,8680,0,0,0
2018,25,0,1,62,Korean,6,3,9920,0,0,53800,0
2018,25,0,1,68,Korean,11,1,10,7580,40,82800,0
2018,25,0,2,66,Korean,11,1,5360,7580,8,10400,0
2018,25,0,1,31,Korean,11,1,730,2190,45,65000,65000
2018,25,0,1,45,Indian,10,1,430,3960,40,165000,165000
2018,25,0,2,45,Indian,10,1,1000,7680,40,120000,120000
2018,25,0,2,18,Indian,6,3,2540,7890,0,0,0
2018,25,0,2,10,Indian,1,0,9920,0,0,9999999,999999
2018,25,0,2,35,Indonesian,6,3,4720,4870,0,0,0
2018,25,3770,1,30,Chinese,10,1,1020,7470,40,85250,85000
2018,25,0,1,41,Chinese,10,1,10,770,40,70000,70000
2018,25,0,2,40,Japanese,10,1,9130,8680,15,20000,20000
2018,25,0,1,10,Other,1,0,9920,0,0,9999999,999999
2018,25,0,2,8,Other,1,0,9920,0,0,9999999,999999
